"","GISJOIN","FIPS","ADI_NATRANK","ADI_STATERNK"
"77053","G17016909702002",171699702002,"92","10"
"77054","G17016909702003",171699702003,"97","10"
"77055","G17016909703001",171699703001,"87","9"
"77056","G17016909703002",171699703002,"68","7"
"77057","G17017109706001",171719706001,"86","9"
"77058","G17017109706002",171719706002,"85","9"
"77059","G17017109707001",171719707001,"89","9"
"77060","G17017109707002",171719707002,"80","8"
"77061","G17017309591001",171739591001,"85","9"
"77062","G17017309591002",171739591002,"83","8"
"77063","G17017309591003",171739591003,"61","6"
"77064","G17017309591004",171739591004,"91","9"
"77065","G17017309592001",171739592001,"64","6"
"77066","G17017309592002",171739592002,"67","7"
"77067","G17017309592003",171739592003,"95","10"
"77068","G17017309592004",171739592004,"60","6"
"77069","G17017309593001",171739593001,"79","8"
"77070","G17017309593002",171739593002,"92","10"
"77071","G17017309593003",171739593003,"90","9"
"77072","G17017309593004",171739593004,"89","9"
"77073","G17017309593005",171739593005,"84","9"
"77074","G17017309594001",171739594001,"92","10"
"77075","G17017309594002",171739594002,"62","6"
"77076","G17017309594003",171739594003,"79","8"
"77077","G17017309594004",171739594004,"78","8"
"77078","G17017309595001",171739595001,"74","7"
"77079","G17017309595002",171739595002,"81","8"
"77080","G17017309595003",171739595003,"83","8"
"77081","G17017309595004",171739595004,"72","7"
"77082","G17017309596001",171739596001,"63","6"
"77083","G17017309596002",171739596002,"67","7"
"77084","G17017309596003",171739596003,"88","9"
"77085","G17017309596004",171739596004,"92","10"
"77086","G17017509514001",171759514001,"89","9"
"77087","G17017509514002",171759514002,"92","10"
"77088","G17017509514003",171759514003,"93","10"
"77089","G17017509514004",171759514004,"90","9"
"77090","G17017509514005",171759514005,"91","9"
"77091","G17017509515001",171759515001,"81","8"
"77092","G17017509515002",171759515002,"89","9"
"77093","G17017509515003",171759515003,"82","8"
"77094","G17017700001001",171770001001,"69","7"
"77095","G17017700001002",171770001002,"65","6"
"77096","G17017700001003",171770001003,"53","5"
"77097","G17017700001004",171770001004,"64","6"
"77098","G17017700002001",171770002001,"79","8"
"77099","G17017700002002",171770002002,"65","6"
"77100","G17017700002003",171770002003,"70","7"
"77101","G17017700002004",171770002004,"77","8"
"77102","G17017700003001",171770003001,"82","8"
"77103","G17017700003002",171770003002,"66","6"
"77104","G17017700004001",171770004001,"61","6"
"77105","G17017700004002",171770004002,"81","8"
"77106","G17017700004003",171770004003,"71","7"
"77107","G17017700005001",171770005001,"68","7"
"77108","G17017700005002",171770005002,"56","5"
"77109","G17017700005003",171770005003,"57","5"
"77110","G17017700006001",171770006001,"70","7"
"77111","G17017700006002",171770006002,"75","7"
"77112","G17017700006003",171770006003,"70","7"
"77113","G17017700006004",171770006004,"61","6"
"77114","G17017700007001",171770007001,"100","10"
"77115","G17017700007002",171770007002,"98","10"
"77116","G17017700008001",171770008001,"100","10"
"77117","G17017700008002",171770008002,"100","10"
"77118","G17017700008003",171770008003,"100","10"
"77119","G17017700008004",171770008004,"100","10"
"77120","G17017700009001",171770009001,"93","10"
"77121","G17017700009002",171770009002,"95","10"
"77122","G17017700009003",171770009003,"82","8"
"77123","G17017700009004",171770009004,"96","10"
"77124","G17017700010001",171770010001,"76","8"
"77125","G17017700010002",171770010002,"76","8"
"77126","G17017700010003",171770010003,"81","8"
"77127","G17017700010004",171770010004,"57","5"
"77128","G17017700011001",171770011001,"92","10"
"77129","G17017700011002",171770011002,"91","9"
"77130","G17017700011003",171770011003,"84","9"
"77131","G17017700012001",171770012001,"97","10"
"77132","G17017700012002",171770012002,"97","10"
"77133","G17017700012003",171770012003,"97","10"
"77134","G17017700012004",171770012004,"97","10"
"77135","G17017700012005",171770012005,"97","10"
"77136","G17017700013001",171770013001,"97","10"
"77137","G17017700013002",171770013002,"98","10"
"77138","G17017700013003",171770013003,"97","10"
"77139","G17017700013004",171770013004,"98","10"
"77140","G17017900201001",171790201001,"68","7"
"77141","G17017900201002",171790201002,"68","7"
"77142","G17017900201003",171790201003,"96","10"
"77143","G17017900203011",171790203011,"76","8"
"77144","G17017900203012",171790203012,"65","6"
"77145","G17017900203021",171790203021,"91","9"
"77146","G17017900203022",171790203022,"74","7"
"77147","G17017900203023",171790203023,"75","7"
"77148","G17017900203024",171790203024,"63","6"
"77149","G17017900204001",171790204001,"93","10"
"77150","G17017900204002",171790204002,"92","10"
"77151","G17017900204003",171790204003,"91","9"
"77152","G17017900204004",171790204004,"92","10"
"77153","G17017900204005",171790204005,"94","10"
"77154","G17017900205001",171790205001,"79","8"
"77155","G17017900205002",171790205002,"80","8"
"77156","G17017900205003",171790205003,"80","8"
"77157","G17017900206001",171790206001,"83","8"
"77158","G17017900207001",171790207001,"73","7"
"77159","G17017900207002",171790207002,"72","7"
"77160","G17017900207003",171790207003,"90","9"
"77161","G17017900208001",171790208001,"95","10"
"77162","G17017900208002",171790208002,"90","9"
"77163","G17017900208003",171790208003,"93","10"
"77164","G17017900209001",171790209001,"96","10"
"77165","G17017900210001",171790210001,"83","8"
"77166","G17017900210002",171790210002,"86","9"
"77167","G17017900210003",171790210003,"86","9"
"77168","G17017900210004",171790210004,"86","9"
"77169","G17017900210005",171790210005,"87","9"
"77170","G17017900211011",171790211011,"91","9"
"77171","G17017900211012",171790211012,"85","9"
"77172","G17017900211013",171790211013,"84","9"
"77173","G17017900211014",171790211014,"80","8"
"77174","G17017900211021",171790211021,"64","6"
"77175","G17017900211022",171790211022,"92","10"
"77176","G17017900211023",171790211023,"59","6"
"77177","G17017900211024",171790211024,"70","7"
"77178","G17017900212011",171790212011,"53","5"
"77179","G17017900212012",171790212012,"40","3"
"77180","G17017900212021",171790212021,"59","6"
"77181","G17017900212022",171790212022,"60","6"
"77182","G17017900212031",171790212031,"84","9"
"77183","G17017900212032",171790212032,"75","7"
"77184","G17017900212033",171790212033,"59","6"
"77185","G17017900215001",171790215001,"58","5"
"77186","G17017900215002",171790215002,"44","4"
"77187","G17017900215003",171790215003,"66","6"
"77188","G17017900215004",171790215004,"90","9"
"77189","G17017900216031",171790216031,"34","3"
"77190","G17017900216032",171790216032,"67","7"
"77191","G17017900216033",171790216033,"41","4"
"77192","G17017900216041",171790216041,"67","7"
"77193","G17017900216051",171790216051,"51","5"
"77194","G17017900216052",171790216052,"57","5"
"77195","G17017900216061",171790216061,"48","4"
"77196","G17017900216062",171790216062,"50","5"
"77197","G17017900216063",171790216063,"49","4"
"77198","G17017900217011",171790217011,"48","4"
"77199","G17017900217012",171790217012,"66","6"
"77200","G17017900217013",171790217013,"51","5"
"77201","G17017900217014",171790217014,"49","4"
"77202","G17017900217021",171790217021,"53","5"
"77203","G17017900217022",171790217022,"54","5"
"77204","G17017900217023",171790217023,"61","6"
"77205","G17017900217024",171790217024,"52","5"
"77206","G17017900218011",171790218011,"63","6"
"77207","G17017900218012",171790218012,"GQ","GQ"
"77208","G17017900218013",171790218013,"86","9"
"77209","G17017900218021",171790218021,"71","7"
"77210","G17017900219001",171790219001,"59","6"
"77211","G17017900219002",171790219002,"59","6"
"77212","G17017900219003",171790219003,"85","9"
"77213","G17017900219004",171790219004,"71","7"
"77214","G17017900219005",171790219005,"79","8"
"77215","G17017900220001",171790220001,"69","7"
"77216","G17017900220002",171790220002,"71","7"
"77217","G17017900220003",171790220003,"57","5"
"77218","G17017900221001",171790221001,"61","6"
"77219","G17017900221002",171790221002,"70","7"
"77220","G17017900222001",171790222001,"60","6"
"77221","G17017900222002",171790222002,"64","6"
"77222","G17017900222003",171790222003,"51","5"
"77223","G17017900222004",171790222004,"67","7"
"77224","G17017900223001",171790223001,"50","5"
"77225","G17017900223002",171790223002,"35","3"
"77226","G17017900223003",171790223003,"70","7"
"77227","G17017900224001",171790224001,"70","7"
"77228","G17017900224002",171790224002,"87","9"
"77229","G17017900224003",171790224003,"84","9"
"77230","G17018109501001",171819501001,"80","8"
"77231","G17018109501002",171819501002,"81","8"
"77232","G17018109501003",171819501003,"80","8"
"77233","G17018109501004",171819501004,"91","9"
"77234","G17018109502001",171819502001,"63","6"
"77235","G17018109502002",171819502002,"74","7"
"77236","G17018109503001",171819503001,"90","9"
"77237","G17018109503002",171819503002,"87","9"
"77238","G17018109504001",171819504001,"85","9"
"77239","G17018109504002",171819504002,"86","9"
"77240","G17018109504003",171819504003,"87","9"
"77241","G17018109504004",171819504004,"89","9"
"77242","G17018109505001",171819505001,"73","7"
"77243","G17018109505002",171819505002,"79","8"
"77244","G17018109505003",171819505003,"94","10"
"77245","G17018109505004",171819505004,"80","8"
"77246","G17018300001001",171830001001,"100","10"
"77247","G17018300001002",171830001002,"97","10"
"77248","G17018300002001",171830002001,"100","10"
"77249","G17018300002002",171830002002,"100","10"
"77250","G17018300003001",171830003001,"100","10"
"77251","G17018300003002",171830003002,"100","10"
"77252","G17018300004001",171830004001,"99","10"
"77253","G17018300004002",171830004002,"99","10"
"77254","G17018300005001",171830005001,"95","10"
"77255","G17018300005002",171830005002,"98","10"
"77256","G17018300005003",171830005003,"85","9"
"77257","G17018300006001",171830006001,"100","10"
"77258","G17018300006002",171830006002,"100","10"
"77259","G17018300006003",171830006003,"100","10"
"77260","G17018300007001",171830007001,"81","8"
"77261","G17018300007002",171830007002,"85","9"
"77262","G17018300007003",171830007003,"88","9"
"77263","G17018300008001",171830008001,"99","10"
"77264","G17018300008002",171830008002,"91","9"
"77265","G17018300009001",171830009001,"92","10"
"77266","G17018300009002",171830009002,"95","10"
"77267","G17018300012001",171830012001,"86","9"
"77268","G17018300012002",171830012002,"88","9"
"77269","G17018300013001",171830013001,"62","6"
"77270","G17018300013002",171830013002,"66","6"
"77271","G17018300101001",171830101001,"94","10"
"77272","G17018300101002",171830101002,"87","9"
"77273","G17018300101003",171830101003,"75","7"
"77274","G17018300102001",171830102001,"94","10"
"77275","G17018300102002",171830102002,"96","10"
"77276","G17018300102003",171830102003,"97","10"
"77277","G17018300102004",171830102004,"95","10"
"77278","G17018300102005",171830102005,"95","10"
"77279","G17018300102006",171830102006,"96","10"
"77280","G17018300103001",171830103001,"63","6"
"77281","G17018300103002",171830103002,"78","8"
"77282","G17018300103003",171830103003,"81","8"
"77283","G17018300103004",171830103004,"72","7"
"77284","G17018300104001",171830104001,"72","7"
"77285","G17018300104002",171830104002,"77","8"
"77286","G17018300105001",171830105001,"93","10"
"77287","G17018300105002",171830105002,"92","10"
"77288","G17018300105003",171830105003,"95","10"
"77289","G17018300106001",171830106001,"88","9"
"77290","G17018300106002",171830106002,"94","10"
"77291","G17018300106003",171830106003,"85","9"
"77292","G17018300107011",171830107011,"91","9"
"77293","G17018300107012",171830107012,"95","10"
"77294","G17018300107013",171830107013,"97","10"
"77295","G17018300107021",171830107021,"75","7"
"77296","G17018300107022",171830107022,"85","9"
"77297","G17018300108001",171830108001,"80","8"
"77298","G17018300108002",171830108002,"81","8"
"77299","G17018300108003",171830108003,"84","9"
"77300","G17018300108004",171830108004,"90","9"
"77301","G17018300109001",171830109001,"87","9"
"77302","G17018300109002",171830109002,"67","7"
"77303","G17018300109003",171830109003,"94","10"
"77304","G17018300110001",171830110001,"94","10"
"77305","G17018300110002",171830110002,"94","10"
"77306","G17018300110003",171830110003,"94","10"
"77307","G17018300111001",171830111001,"85","9"
"77308","G17018300111002",171830111002,"89","9"
"77309","G17018300111003",171830111003,"93","10"
"77310","G17018300112001",171830112001,"GQ","GQ"
"77311","G17018300112002",171830112002,"100","10"
"77312","G17018300112003",171830112003,"98","10"
"77313","G17018509572001",171859572001,"82","8"
"77314","G17018509572002",171859572002,"75","7"
"77315","G17018509572003",171859572003,"76","8"
"77316","G17018509572004",171859572004,"80","8"
"77317","G17018509572005",171859572005,"88","9"
"77318","G17018509573001",171859573001,"73","7"
"77319","G17018509573002",171859573002,"81","8"
"77320","G17018509573003",171859573003,"97","10"
"77321","G17018509574001",171859574001,"93","10"
"77322","G17018509574002",171859574002,"89","9"
"77323","G17018509574003",171859574003,"93","10"
"77324","G17018509575001",171859575001,"99","10"
"77325","G17018509575002",171859575002,"96","10"
"77326","G17018509575003",171859575003,"86","9"
"77327","G17018708701001",171878701001,"85","9"
"77328","G17018708701002",171878701002,"79","8"
"77329","G17018708701003",171878701003,"88","9"
"77330","G17018708702001",171878702001,"87","9"
"77331","G17018708702002",171878702002,"85","9"
"77332","G17018708702003",171878702003,"91","9"
